year,state name,region_1,age,sex_1,race_1,martial status,union type,educ99,occ,ind,wkswork1,uhrswork,incwage
1981,Michigan,Midwest,50,male,White nonhisp,"Married, spouse present",,,260,727,52,40,22572.0
1981,Nevada,West,35,male,Hispanic,"Married, spouse present",,,231,638,52,48,20711.0
1981,Texas,South,61,male,White nonhisp,Widowed,,,643,317,49,40,10000.0
1981,Kentucky,South,25,male,White nonhisp,"Married, spouse present",,,950,839,52,40,6831.0
1981,Indiana,Midwest,25,male,White nonhisp,"Married, spouse present",,,762,628,52,38,12886.0
1981,California,West,58,male,White nonhisp,"Married, spouse present",,,436,119,52,40,17875.0
1981,Maryland,South,33,male,White nonhisp,Never mar,,,441,228,47,43,18999.0
1981,California,West,44,male,White nonhisp,"Married, spouse present",,,903,718,40,40,5320.0
1981,Tennessee,South,45,male,White nonhisp,"Married, spouse present",,,510,69,52,20,10400.0
1981,Kentucky,South,30,male,White nonhisp,"Married, spouse present",,,245,69,52,40,24000.0
1981,Georgia,South,53,male,White nonhisp,"Married, spouse present",,,751,68,52,40,11000.0
1981,Arkansas,South,25,male,White nonhisp,"Married, spouse present",,,763,108,36,32,4448.0
1981,New Hampshire,Northeast,57,male,White nonhisp,Divorced,,,245,27,52,40,13000.0
1981,California,West,51,male,White nonhisp,"Married, spouse present",,,245,197,52,50,50000.0
1981,Texas,South,45,male,Black nonhisp,"Married, spouse present",,,760,419,22,40,7000.0
1981,Pennsylvania,Northeast,52,male,White nonhisp,"Married, spouse present",,,706,289,52,40,16265.0
1981,Iowa,Midwest,56,male,White nonhisp,Never mar,,,86,877,52,84,6720.0
1981,Arkansas,South,26,male,White nonhisp,"Married, spouse present",,,281,287,46,40,11350.0
1981,Massachusetts,Northeast,26,male,White nonhisp,Never mar,,,282,569,52,40,10920.0
1981,Georgia,South,50,male,White nonhisp,"Married, spouse present",,,394,427,52,40,24000.0
1981,North Dakota,Midwest,50,male,White nonhisp,"Married, spouse present",,,245,418,52,40,17000.0
1981,California,West,29,male,Hispanic,"Married, spouse present",,,912,49,52,32,10400.0
1981,Arkansas,South,57,male,White nonhisp,"Married, spouse present",,,441,109,52,42,33876.0
1981,Wisconsin,Midwest,28,male,White nonhisp,"Married, spouse present",,,692,177,52,46,22000.0
1981,Wisconsin,Midwest,47,male,White nonhisp,"Married, spouse present",,,245,77,50,40,15000.0
1981,Virginia,South,42,male,White nonhisp,Never mar,,,343,528,52,38,20000.0
1981,Indiana,Midwest,29,male,White nonhisp,"Married, spouse present",,,282,527,52,60,12000.0
1981,Texas,South,28,male,White nonhisp,Separated,,,415,67,17,32,2400.0
1981,New York,Northeast,56,male,White nonhisp,"Married, spouse present",,,222,937,40,35,15000.0
1981,South Dakota,Midwest,48,male,White nonhisp,"Married, spouse present",,,522,69,52,40,27000.0
1981,Louisiana,South,25,male,White nonhisp,"Married, spouse present",,,361,907,52,40,18000.0
1981,Oklahoma,South,54,male,White nonhisp,"Married, spouse present",,,1,49,52,40,25000.0
1981,Kansas,Midwest,48,male,White nonhisp,"Married, spouse present",,,281,337,52,40,19000.0
1981,Florida,South,43,male,White nonhisp,"Married, spouse present",,,751,69,25,35,4755.0
1981,Texas,South,45,male,Black nonhisp,Separated,,,925,838,52,40,14720.0
1981,California,West,31,male,White nonhisp,Never mar,,,83,838,52,40,19794.0
1981,California,West,31,male,Other nonhisp,Separated,,,245,587,52,45,40000.0
1981,Florida,South,27,male,Hispanic,Never mar,,,284,639,20,40,900.0
1981,New Mexico,West,28,male,Hispanic,"Married, spouse present",,,436,467,52,40,16500.0
1981,Rhode Island,Northeast,31,male,White nonhisp,"Married, spouse present",,,233,289,52,60,23000.0
1981,Alaska,West,55,male,White nonhisp,"Married, spouse present",,,481,779,52,40,28000.0
1981,Illinois,Midwest,26,male,White nonhisp,Never mar,,,13,319,52,42,24000.0
1981,Pennsylvania,Northeast,31,male,White nonhisp,"Married, spouse present",,,912,777,44,40,8000.0
1981,Hawaii,West,35,male,Hispanic,"Married, spouse present",,,615,69,52,40,22000.0
1981,Texas,South,42,male,Hispanic,"Married, spouse present",,,770,527,16,40,2255.0
1981,Montana,West,37,male,White nonhisp,"Married, spouse present",,,502,108,48,48,27500.0
1981,Missouri,Midwest,48,male,White nonhisp,"Married, spouse present",,,245,667,52,45,24000.0
1981,Montana,West,55,male,White nonhisp,"Married, spouse present",,,715,347,52,40,14000.0
1981,Massachusetts,Northeast,63,male,White nonhisp,"Married, spouse present",,,715,387,52,60,30327.0
1981,District of Columbia,South,57,male,Black nonhisp,Separated,,,422,339,52,40,15000.0
1981,Iowa,Midwest,25,male,White nonhisp,"Married, spouse absent",,,715,679,24,40,8000.0
1981,Wyoming,West,26,male,White nonhisp,"Married, spouse present",,,473,57,52,40,27000.0
1981,New York,Northeast,42,male,Hispanic,"Married, spouse present",,,282,539,52,40,40000.0
1981,New York,Northeast,46,male,White nonhisp,"Married, spouse present",,,55,448,52,35,33549.0
1981,North Carolina,South,58,male,White nonhisp,"Married, spouse present",,,144,857,52,40,16030.0
1981,Missouri,Midwest,35,male,White nonhisp,"Married, spouse present",,,903,718,52,40,19000.0
1981,Utah,West,48,male,White nonhisp,Divorced,,,522,67,43,40,30000.0
1981,Ohio,Midwest,36,male,White nonhisp,Never mar,,,3,917,52,40,19400.0
1981,Maryland,South,58,male,White nonhisp,"Married, spouse present",,,430,69,52,40,23000.0
1981,Iowa,Midwest,48,male,White nonhisp,"Married, spouse present",,,715,417,41,65,35000.0
1981,Utah,West,36,male,White nonhisp,"Married, spouse present",,,715,417,40,12,8000.0
1981,Wisconsin,Midwest,28,male,White nonhisp,Never mar,,,822,17,30,40,12509.0
1981,Montana,West,28,male,White nonhisp,"Married, spouse present",,,481,127,52,40,10200.0
1981,Mississippi,South,30,male,Black nonhisp,"Married, spouse present",,,961,937,52,99,13708.0
1981,Indiana,Midwest,51,male,White nonhisp,"Married, spouse present",,,692,297,16,40,4016.0
1981,Florida,South,50,male,White nonhisp,"Married, spouse present",,,964,937,52,40,12500.0
1981,Virginia,South,45,male,White nonhisp,"Married, spouse present",,,144,857,48,45,14300.0
1981,Illinois,Midwest,34,male,Hispanic,Divorced,,,633,268,40,36,8800.0
1981,Minnesota,Midwest,47,male,White nonhisp,"Married, spouse present",,,174,857,52,50,28000.0
1981,Tennessee,South,32,male,White nonhisp,"Married, spouse present",,,144,857,52,48,16000.0
1981,Alabama,South,37,male,Black nonhisp,"Married, spouse present",,,510,878,17,40,4000.0
1981,Tennessee,South,25,male,White nonhisp,"Married, spouse present",,,753,118,46,40,8280.0
1981,Washington,West,50,male,White nonhisp,"Married, spouse present",,,430,729,52,40,29809.0
1981,New Jersey,Northeast,48,male,White nonhisp,"Married, spouse present",,,715,427,52,40,28000.0
1981,Texas,South,55,male,Hispanic,"Married, spouse present",,,510,77,52,40,23000.0
1981,Georgia,South,38,male,White nonhisp,"Married, spouse present",,,430,69,52,40,26000.0
1981,California,West,63,male,Hispanic,Widowed,,,436,937,52,40,26000.0
1981,Ohio,Midwest,48,male,White nonhisp,"Married, spouse present",,,461,187,52,40,19000.0
1981,Idaho,West,46,male,White nonhisp,"Married, spouse present",,,245,639,52,50,12000.0
1981,Colorado,West,37,male,Hispanic,"Married, spouse present",,,780,407,52,40,8000.0
1981,North Carolina,South,42,male,White nonhisp,"Married, spouse present",,,902,728,36,40,6912.0
1981,California,West,29,male,Hispanic,"Married, spouse present",,,305,537,52,50,10000.0
1981,Texas,South,34,male,White nonhisp,"Married, spouse present",,,45,897,52,40,26000.0
1981,Michigan,Midwest,32,male,White nonhisp,"Married, spouse present",,,245,357,52,40,35000.0
1981,Utah,West,26,male,White nonhisp,"Married, spouse present",,,153,208,52,43,17500.0
1981,Alabama,South,41,male,White nonhisp,"Married, spouse present",,,441,359,52,40,18500.0
1981,Texas,South,33,male,Hispanic,"Married, spouse present",,,642,139,52,40,13069.0
1981,Arkansas,South,32,male,White nonhisp,"Married, spouse present",,,3,739,52,40,21000.0
1981,North Carolina,South,47,male,White nonhisp,"Married, spouse present",,,755,937,51,45,10850.0
1981,Arkansas,South,35,male,White nonhisp,"Married, spouse present",,,822,17,52,99,17400.0
1981,Ohio,Midwest,48,male,White nonhisp,"Married, spouse present",,,653,197,49,40,12094.0
1981,Indiana,Midwest,36,male,White nonhisp,"Married, spouse present",,,441,197,52,48,24000.0
1981,Virginia,South,38,male,Black nonhisp,Divorced,,,903,869,52,40,13000.0
1981,Louisiana,South,59,male,Black nonhisp,"Married, spouse present",,,441,609,52,40,12480.0
1981,Alabama,South,59,male,White nonhisp,"Married, spouse present",,,550,67,30,40,9735.0
1981,Florida,South,48,male,Black nonhisp,"Married, spouse present",,,612,208,52,48,14241.0
1981,South Carolina,South,48,male,Black nonhisp,"Married, spouse present",,,674,317,48,52,11300.0
1981,Ohio,Midwest,28,male,Black nonhisp,Never mar,,,472,757,4,55,450.0
1981,Nevada,West,40,male,White nonhisp,"Married, spouse present",,,75,838,52,52,12000.0
1981,Hawaii,West,30,male,Other nonhisp,"Married, spouse present",,,751,77,39,40,18383.0
1981,Iowa,Midwest,26,male,Other nonhisp,Never mar,,,140,858,40,20,4500.0
1981,Ohio,Midwest,25,male,White nonhisp,"Married, spouse present",,,481,48,52,48,23000.0
1981,Michigan,Midwest,42,male,White nonhisp,"Married, spouse present",,,343,707,52,50,15379.0
1981,Oklahoma,South,27,male,White nonhisp,"Married, spouse present",,,323,179,52,50,14000.0
1981,Mississippi,South,45,male,Black nonhisp,"Married, spouse absent",,,144,857,52,43,20208.0
1981,Alabama,South,31,male,White nonhisp,Never mar,,,3,158,52,40,21500.0
1981,Alabama,South,49,male,White nonhisp,"Married, spouse present",,,441,158,51,40,16000.0
1981,California,West,44,male,White nonhisp,"Married, spouse present",,,415,67,48,36,22000.0
1981,Pennsylvania,Northeast,25,male,White nonhisp,"Married, spouse present",,,510,927,13,50,3000.0
1981,New York,Northeast,25,male,White nonhisp,Never mar,,,45,368,52,40,15000.0
1981,California,West,27,male,Hispanic,"Married, spouse present",,,715,69,48,40,30000.0
1981,Pennsylvania,Northeast,61,male,White nonhisp,"Married, spouse present",,,690,168,52,40,16309.0
1981,Ohio,Midwest,27,male,White nonhisp,"Married, spouse present",,,510,718,52,40,8500.0
1981,Massachusetts,Northeast,46,male,White nonhisp,"Married, spouse present",,,245,427,52,40,20000.0
1981,New York,Northeast,25,male,White nonhisp,"Married, spouse present",,,372,707,52,40,18000.0
1981,Georgia,South,31,male,Black nonhisp,"Married, spouse present",,,715,67,52,40,10000.0
1981,California,West,39,male,White nonhisp,"Married, spouse present",,,62,829,46,40,21000.0
1981,Georgia,South,31,male,White nonhisp,"Married, spouse present",,,312,807,52,45,15000.0
1981,North Carolina,South,61,male,White nonhisp,"Married, spouse present",,,481,299,52,40,25000.0
1981,Kansas,Midwest,39,male,White nonhisp,"Married, spouse present",,,231,639,52,48,12080.0
1981,New Jersey,Northeast,28,male,White nonhisp,Never mar,,,602,379,52,40,10385.0
1981,Arizona,West,34,male,White nonhisp,"Married, spouse present",,,142,857,52,38,15000.0
1981,Utah,West,25,male,Hispanic,"Married, spouse present",,,441,677,52,55,14400.0
1981,New Mexico,West,44,male,White nonhisp,"Married, spouse present",,,441,69,52,40,25000.0
1981,North Carolina,South,56,male,White nonhisp,"Married, spouse present",,,64,677,52,43,19500.0
1981,Michigan,Midwest,34,male,White nonhisp,"Married, spouse present",,,14,219,52,48,25000.0
1981,Mississippi,South,60,male,Black nonhisp,"Married, spouse present",,,610,118,52,40,11000.0
1981,Georgia,South,36,male,Black nonhisp,Never mar,,,642,108,52,40,11800.0
1981,Louisiana,South,28,male,Other nonhisp,"Married, spouse present",,,110,858,52,20,5600.0
1981,New York,Northeast,56,male,Hispanic,"Married, spouse present",,,413,118,52,40,10200.0
1981,Colorado,West,25,male,White nonhisp,"Married, spouse present",,,640,49,50,40,8400.0
1981,Virginia,South,36,male,White nonhisp,"Married, spouse present",,,441,69,52,40,24000.0
1981,New Mexico,West,25,male,Hispanic,Never mar,,,281,108,52,40,13000.0
1981,West Virginia,South,37,male,White nonhisp,"Married, spouse present",,,144,857,52,40,24188.0
1981,Hawaii,West,56,male,Other nonhisp,"Married, spouse present",,,282,537,52,50,14000.0
1981,Maryland,South,49,male,White nonhisp,"Married, spouse present",,,233,587,52,50,38000.0
1981,Texas,South,29,male,Hispanic,"Married, spouse present",,,144,857,52,40,12700.0
1981,Wisconsin,Midwest,34,male,White nonhisp,"Married, spouse present",,,690,149,52,40,17200.0
1981,Pennsylvania,Northeast,25,male,White nonhisp,Never mar,,,1,208,52,40,18000.0
1981,North Carolina,South,31,male,White nonhisp,"Married, spouse present",,,245,507,52,55,30000.0
1981,Texas,South,43,male,Hispanic,"Married, spouse present",,,441,239,39,40,14944.0
1981,Colorado,West,47,male,White nonhisp,"Married, spouse present",,,321,69,9,40,14815.0
1981,New York,Northeast,29,male,White nonhisp,Never mar,,,391,227,52,40,17000.0
1981,Idaho,West,34,male,White nonhisp,"Married, spouse present",,,245,567,52,43,24000.0
1981,Pennsylvania,Northeast,26,male,White nonhisp,"Married, spouse present",,,750,67,40,40,15000.0
1981,Pennsylvania,Northeast,28,male,White nonhisp,"Married, spouse present",,,55,309,52,40,17200.0
1981,Nebraska,Midwest,60,male,White nonhisp,"Married, spouse present",,,11,407,52,60,23000.0
1981,Texas,South,54,male,White nonhisp,Divorced,,,441,49,52,40,20000.0
1981,South Dakota,Midwest,46,male,White nonhisp,"Married, spouse present",,,240,857,52,45,19765.0
1981,California,West,49,male,White nonhisp,"Married, spouse present",,,245,567,52,40,12000.0
1981,Rhode Island,Northeast,30,male,White nonhisp,"Married, spouse present",,,680,228,52,40,20000.0
1981,California,West,32,male,White nonhisp,Never mar,,,65,828,50,35,50000.0
1981,Texas,South,33,male,Hispanic,"Married, spouse present",,,481,748,52,55,20000.0
1981,Montana,West,26,male,White nonhisp,Never mar,,,381,809,35,99,3527.0
1981,Alabama,South,39,male,White nonhisp,"Married, spouse present",,,281,248,52,40,26000.0
1981,Hawaii,West,34,male,Other nonhisp,"Married, spouse present",,,751,67,52,40,16000.0
1981,District of Columbia,South,36,male,Black nonhisp,"Married, spouse present",,,11,927,52,38,21000.0
1981,South Carolina,South,26,male,Black nonhisp,"Married, spouse present",,,152,748,52,40,12000.0
1981,Louisiana,South,39,male,White nonhisp,"Married, spouse present",,,441,207,52,40,34800.0
1981,Wisconsin,Midwest,26,male,White nonhisp,"Married, spouse present",,,410,67,46,40,18900.0
1981,Illinois,Midwest,37,male,White nonhisp,"Married, spouse present",,,604,587,52,50,40000.0
1981,New Mexico,West,50,male,Hispanic,"Married, spouse present",,,144,857,36,40,18000.0
1981,California,West,49,male,White nonhisp,"Married, spouse present",,,410,69,52,40,30000.0
1981,Wisconsin,Midwest,26,male,White nonhisp,"Married, spouse present",,,481,197,52,45,25894.0
1981,Louisiana,South,44,male,White nonhisp,"Married, spouse present",,,215,917,52,40,19000.0
1981,Maryland,South,45,male,Black nonhisp,Never mar,,,754,478,52,40,9000.0
1981,District of Columbia,South,32,male,Black nonhisp,Separated,,,93,857,52,50,24000.0
1981,Ohio,Midwest,33,male,White nonhisp,"Married, spouse present",,,245,427,52,40,23000.0
1981,Nebraska,Midwest,56,male,White nonhisp,"Married, spouse present",,,305,279,52,53,14759.0
1981,Rhode Island,Northeast,31,male,Hispanic,"Married, spouse present",,,961,937,52,42,16000.0
1981,New York,Northeast,37,male,White nonhisp,"Married, spouse present",,,32,849,52,40,26139.0
1981,Massachusetts,Northeast,41,male,White nonhisp,"Married, spouse present",,,245,69,52,45,25000.0
1981,California,West,34,male,White nonhisp,"Married, spouse present",,,142,857,52,40,22500.0
1981,New Jersey,Northeast,27,male,White nonhisp,"Married, spouse present",,,394,377,52,40,18200.0
1981,California,West,54,male,White nonhisp,"Married, spouse present",,,222,917,52,45,46748.0
1981,Colorado,West,56,male,White nonhisp,"Married, spouse present",,,903,448,52,40,20000.0
1981,Ohio,Midwest,25,male,White nonhisp,"Married, spouse present",,,454,197,50,45,10400.0
1981,Pennsylvania,Northeast,26,male,White nonhisp,Never mar,,,964,937,52,40,16500.0
1981,Indiana,Midwest,31,male,White nonhisp,Never mar,,,142,857,52,40,10100.0
1981,Florida,South,39,male,White nonhisp,Divorced,,,100,838,26,40,3900.0
1981,Illinois,Midwest,30,male,White nonhisp,"Married, spouse present",,,230,669,52,50,18000.0
1981,New Jersey,Northeast,32,male,Hispanic,"Married, spouse present",,,245,448,52,40,31200.0
1981,Arizona,West,35,male,White nonhisp,"Married, spouse present",,,410,887,52,40,28802.0
1981,Vermont,Northeast,26,male,White nonhisp,Never mar,,,964,937,52,40,17000.0
1981,Wyoming,West,34,male,White nonhisp,"Married, spouse present",,,430,48,52,60,28000.0
1981,Utah,West,36,male,White nonhisp,"Married, spouse present",,,222,917,52,40,28000.0
1981,Indiana,Midwest,37,male,White nonhisp,"Married, spouse present",,,561,197,50,40,16121.0
1981,Minnesota,Midwest,29,male,White nonhisp,"Married, spouse present",,,715,417,39,40,11000.0
1981,California,West,56,male,White nonhisp,"Married, spouse present",,,13,748,52,40,30000.0
1981,Colorado,West,34,male,White nonhisp,"Married, spouse present",,,552,448,52,40,21000.0
1981,Massachusetts,Northeast,29,male,White nonhisp,Never mar,,,461,197,52,44,15000.0
1981,North Dakota,Midwest,51,male,White nonhisp,"Married, spouse present",,,715,417,52,50,28000.0
1981,California,West,28,male,Hispanic,"Married, spouse present",,,473,408,52,40,20000.0
1981,Kansas,Midwest,25,male,White nonhisp,"Married, spouse present",,,430,69,52,42,11246.0
1981,Texas,South,45,male,White nonhisp,"Married, spouse present",,,381,429,39,40,11800.0
1981,New York,Northeast,27,male,White nonhisp,"Married, spouse present",,,325,717,9,40,1000.0
1981,California,West,33,male,White nonhisp,"Married, spouse present",,,240,857,52,50,41000.0
1981,Michigan,Midwest,29,male,Hispanic,"Married, spouse present",,,415,607,52,40,15800.0
1981,South Carolina,South,33,male,Black nonhisp,"Married, spouse present",,,331,907,52,40,21000.0
1981,Mississippi,South,30,male,White nonhisp,"Married, spouse present",,,226,407,52,40,28000.0
1981,Wisconsin,Midwest,28,male,White nonhisp,"Married, spouse present",,,822,17,52,80,8000.0
1981,Arizona,West,57,male,Hispanic,"Married, spouse present",,,821,17,52,60,17000.0
1981,Hawaii,West,53,male,Other nonhisp,"Married, spouse present",,,225,917,52,40,29000.0
1981,Virginia,South,36,male,White nonhisp,"Married, spouse present",,,545,718,52,40,23538.0
1981,Pennsylvania,Northeast,25,male,White nonhisp,"Married, spouse present",,,822,17,52,70,5200.0
1981,Utah,West,39,male,White nonhisp,"Married, spouse present",,,245,717,52,45,26200.0
1981,Hawaii,West,27,male,White nonhisp,"Married, spouse present",,,643,287,52,45,14000.0
1981,Georgia,South,27,male,Hispanic,"Married, spouse present",,,903,718,35,40,3000.0
1981,Pennsylvania,Northeast,26,male,White nonhisp,"Married, spouse present",,,680,197,52,40,16000.0
1981,Pennsylvania,Northeast,35,male,White nonhisp,"Married, spouse present",,,282,587,52,40,17000.0
1981,Rhode Island,Northeast,49,male,White nonhisp,"Married, spouse present",,,441,259,52,40,12000.0
1981,Alaska,West,29,male,White nonhisp,"Married, spouse present",,,245,668,52,40,18500.0
1981,Georgia,South,31,male,White nonhisp,"Married, spouse present",,,471,427,52,40,26534.0
1981,California,West,25,male,Hispanic,"Married, spouse absent",,,903,839,52,40,7000.0
1981,California,West,32,male,Hispanic,"Married, spouse present",,,821,17,52,60,13000.0
1981,New York,Northeast,34,male,White nonhisp,"Married, spouse present",,,690,328,50,40,16300.0
1981,Indiana,Midwest,48,male,White nonhisp,"Married, spouse present",,,561,897,52,40,25000.0
1981,Wisconsin,Midwest,43,male,White nonhisp,"Married, spouse present",,,192,329,52,45,30000.0
1981,Pennsylvania,Northeast,35,male,White nonhisp,"Married, spouse present",,,245,347,52,50,36000.0
1981,California,West,29,male,White nonhisp,"Married, spouse present",,,130,858,17,4,650.0
1981,Arkansas,South,40,male,White nonhisp,"Married, spouse present",,,481,68,52,40,15840.0
1981,Ohio,Midwest,25,male,White nonhisp,"Married, spouse present",,,245,648,52,55,15000.0
1981,New York,Northeast,29,male,White nonhisp,"Married, spouse present",,,142,857,52,40,16891.0
1981,Virginia,South,47,male,White nonhisp,"Married, spouse present",,,680,759,52,40,5000.0
1981,Pennsylvania,Northeast,48,male,White nonhisp,Never mar,,,395,407,52,40,20000.0
1981,Nevada,West,27,male,White nonhisp,"Married, spouse present",,,441,57,52,48,21000.0
1981,California,West,37,male,White nonhisp,"Married, spouse present",,,240,857,52,40,30200.0
1981,Missouri,Midwest,31,male,White nonhisp,"Married, spouse present",,,964,937,52,40,19000.0
1981,Louisiana,South,36,male,Hispanic,"Married, spouse present",,,715,107,52,40,10500.0
1981,Ohio,Midwest,64,male,White nonhisp,"Married, spouse present",,,703,408,48,22,3000.0
1981,Mississippi,South,28,male,White nonhisp,"Married, spouse present",,,964,937,52,40,12200.0
1981,Nebraska,Midwest,52,male,White nonhisp,"Married, spouse present",,,201,937,52,40,23000.0
1981,Ohio,Midwest,45,male,White nonhisp,"Married, spouse present",,,472,757,52,42,16000.0
1981,California,West,38,male,White nonhisp,"Married, spouse present",,,706,289,52,45,16000.0
1981,Texas,South,34,male,White nonhisp,"Married, spouse present",,,281,347,50,60,29000.0
1981,California,West,44,male,Black nonhisp,"Married, spouse present",,,760,419,52,44,30600.0
1981,Maine,Northeast,36,male,White nonhisp,"Married, spouse present",,,910,669,23,45,5000.0
1981,West Virginia,South,25,male,White nonhisp,Never mar,,,1,889,52,45,15700.0
1981,New Mexico,West,58,male,White nonhisp,"Married, spouse present",,,14,897,52,40,50000.0
1981,Florida,South,54,male,White nonhisp,"Married, spouse present",,,410,69,41,40,6671.0
1981,Virginia,South,27,male,White nonhisp,Never mar,,,31,407,52,40,25337.0
1981,California,West,54,male,White nonhisp,"Married, spouse present",,,441,728,52,40,25893.0
1981,Arizona,West,38,male,Other nonhisp,"Married, spouse present",,,1,937,52,40,19000.0
1981,District of Columbia,South,50,male,Black nonhisp,Widowed,,,426,848,52,40,12000.0
1981,Georgia,South,41,male,Black nonhisp,"Married, spouse present",,,245,648,52,50,14000.0
1981,Alabama,South,26,male,White nonhisp,"Married, spouse present",,,226,407,32,84,12000.0
1981,New Jersey,Northeast,34,male,White nonhisp,"Married, spouse present",,,245,297,52,40,27000.0
1981,Indiana,Midwest,51,male,White nonhisp,Divorced,,,412,48,52,48,28000.0
1981,California,West,44,male,Other nonhisp,Separated,,,374,587,52,40,12900.0
1981,Indiana,Midwest,34,male,White nonhisp,"Married, spouse present",,,226,407,52,40,21000.0
1981,Pennsylvania,Northeast,35,male,White nonhisp,"Married, spouse present",,,430,139,48,40,28000.0
1981,Texas,South,27,male,White nonhisp,"Married, spouse present",,,522,69,52,40,28000.0
1981,North Carolina,South,31,male,White nonhisp,"Married, spouse present",,,430,308,52,40,15000.0
1981,Louisiana,South,55,male,Black nonhisp,"Married, spouse present",,,751,68,22,40,1500.0
1981,West Virginia,South,46,male,White nonhisp,"Married, spouse present",,,715,417,52,40,12000.0
1981,Illinois,Midwest,52,male,White nonhisp,"Married, spouse present",,,656,168,49,40,18000.0
1981,Georgia,South,27,male,White nonhisp,"Married, spouse present",,,152,428,52,45,15000.0
1981,Florida,South,51,male,White nonhisp,"Married, spouse present",,,245,748,52,50,8000.0
1981,California,West,38,male,White nonhisp,"Married, spouse present",,,23,897,52,40,40000.0
1981,California,West,48,male,White nonhisp,"Married, spouse present",,,202,708,52,40,40000.0
1981,Indiana,Midwest,46,male,White nonhisp,"Married, spouse present",,,461,177,52,40,18700.0
1981,Tennessee,South,43,male,White nonhisp,"Married, spouse present",,,662,118,49,40,7695.0
1981,New Hampshire,Northeast,51,male,White nonhisp,"Married, spouse present",,,144,857,52,50,17000.0
1981,Missouri,Midwest,59,male,White nonhisp,"Married, spouse present",,,245,528,52,55,41600.0
1981,District of Columbia,South,33,male,White nonhisp,Divorced,,,192,917,18,40,7650.0
1981,Vermont,Northeast,25,male,White nonhisp,"Married, spouse present",,,245,67,43,30,14000.0
1981,North Dakota,Midwest,26,male,White nonhisp,"Married, spouse present",,,614,49,52,44,46000.0
1981,Florida,South,28,male,White nonhisp,Divorced,,,153,539,52,40,22000.0
1981,Texas,South,26,male,Black nonhisp,"Married, spouse present",,,680,67,16,40,4100.0
1981,Colorado,West,27,male,White nonhisp,"Married, spouse present",,,12,69,52,45,15000.0
1981,North Dakota,Midwest,34,male,White nonhisp,"Married, spouse present",,,643,48,52,60,11000.0
1981,Arizona,West,25,male,White nonhisp,"Married, spouse present",,,144,857,52,55,15500.0
1981,Florida,South,26,male,White nonhisp,"Married, spouse present",,,31,849,52,50,17000.0
1981,Missouri,Midwest,53,male,White nonhisp,"Married, spouse present",,,461,179,41,40,15600.0
1981,Nevada,West,37,male,White nonhisp,Separated,,,932,777,52,40,9000.0
1981,Alaska,West,37,male,White nonhisp,"Married, spouse present",,,42,927,52,37,40000.0
1981,Georgia,South,37,male,White nonhisp,"Married, spouse present",,,245,248,52,40,30000.0
1981,Louisiana,South,30,male,White nonhisp,"Married, spouse present",,,1,558,45,50,17090.0
1981,California,West,35,male,White nonhisp,"Married, spouse present",,,245,678,52,72,17500.0
1981,Nebraska,Midwest,34,male,White nonhisp,Divorced,,,395,917,52,40,19200.0
1981,Maine,Northeast,59,male,Black nonhisp,"Married, spouse present",,,390,408,52,40,12000.0
1981,New Jersey,Northeast,48,male,White nonhisp,"Married, spouse present",,,55,448,52,40,50000.0
1981,New York,Northeast,48,male,Hispanic,"Married, spouse present",,,245,668,52,60,16000.0
1981,South Dakota,Midwest,28,male,White nonhisp,"Married, spouse present",,,472,639,36,40,7800.0
1981,Illinois,Midwest,58,male,White nonhisp,"Married, spouse present",,,394,838,52,40,27000.0
1981,Illinois,Midwest,34,male,White nonhisp,"Married, spouse present",,,281,337,52,50,36000.0
1981,Virginia,South,32,male,Black nonhisp,"Married, spouse present",,,142,857,52,40,10685.0
1981,Texas,South,37,male,White nonhisp,"Married, spouse present",,,233,717,52,45,20000.0
1981,Louisiana,South,28,male,White nonhisp,"Married, spouse present",,,680,77,52,50,32000.0
1981,Missouri,Midwest,51,male,White nonhisp,"Married, spouse present",,,552,448,52,40,22000.0
1981,Illinois,Midwest,52,male,White nonhisp,"Married, spouse present",,,91,368,52,60,50000.0
1981,Maine,Northeast,31,male,White nonhisp,Never mar,,,32,859,52,40,15500.0
1981,Wisconsin,Midwest,52,male,White nonhisp,"Married, spouse present",,,441,168,52,40,22000.0
1981,Minnesota,Midwest,61,male,White nonhisp,"Married, spouse present",,,714,408,50,40,16800.0
1981,Massachusetts,Northeast,27,male,White nonhisp,Never mar,,,64,838,52,40,21000.0
1981,Nebraska,Midwest,52,male,White nonhisp,"Married, spouse present",,,705,608,52,50,12000.0
1981,Pennsylvania,Northeast,52,male,White nonhisp,"Married, spouse present",,,415,67,12,40,5200.0
1981,Oregon,West,36,male,White nonhisp,"Married, spouse present",,,610,168,39,40,14558.0
1981,New York,Northeast,25,male,White nonhisp,Never mar,,,415,759,44,40,9000.0
1981,Hawaii,West,58,male,Other nonhisp,"Married, spouse present",,,430,278,52,40,23000.0
1981,Michigan,Midwest,48,male,White nonhisp,"Married, spouse present",,,755,478,52,40,14000.0
1981,Virginia,South,50,male,White nonhisp,"Married, spouse present",,,222,937,52,40,18986.0
1981,North Dakota,Midwest,53,male,White nonhisp,"Married, spouse present",,,201,937,45,35,8100.0
1981,Indiana,Midwest,34,male,White nonhisp,"Married, spouse present",,,472,639,52,40,13120.0
1981,Illinois,Midwest,55,male,White nonhisp,"Married, spouse present",,,245,879,46,40,31000.0
